rank,zdock_score,dockq
694,669.187,0.024
695,669.102,0.045
696,668.784,0.054
697,668.204,0.032
698,668.203,0.125
699,667.622,0.062
700,667.562,0.039
701,667.56,0.209
702,667.539,0.033
703,667.461,0.22
704,667.379,0.029
705,667.286,0.062
706,667.175,0.026
707,667.053,0.046
708,666.938,0.553
709,666.442,0.022
710,666.409,0.04
711,666.341,0.041
712,666.196,0.036
713,666.167,0.071
714,666.006,0.071
715,665.85,0.064
716,665.494,0.043
717,665.358,0.068
718,665.254,0.022
719,664.022,0.055
720,663.88,0.045
721,663.724,0.042
722,663.643,0.05
723,663.284,0.034
724,663.116,0.056
725,663.066,0.03
726,662.924,0.04
727,662.863,0.044
728,662.775,0.077
729,662.72,0.033
730,662.646,0.026
731,662.611,0.032
732,662.247,0.152
733,662.054,0.059
734,661.97,0.075
735,661.927,0.031
736,661.851,0.028
737,661.838,0.567
738,661.802,0.029
739,661.609,0.073
740,661.483,0.029
741,661.476,0.03
742,661.378,0.058
743,661.107,0.073
744,661.041,0.04
745,661.035,0.043
746,660.98,0.036
747,660.864,0.033
748,660.809,0.048
749,660.785,0.026
750,660.39,0.036
751,660.361,0.036
752,660.341,0.333
753,660.255,0.027
754,660.229,0.465
755,660.214,0.062
756,660.193,0.042
757,659.959,0.039
758,659.785,0.066
759,659.682,0.052
760,659.604,0.043
761,659.556,0.029
762,659.257,0.032
763,659.235,0.039
764,659.191,0.092
765,659.079,0.525
766,658.9,0.046
767,658.783,0.048
768,658.776,0.041
769,658.609,0.034
770,657.798,0.031
771,657.726,0.039
772,657.588,0.034
773,657.201,0.454
774,657.08,0.041
775,656.74,0.021
776,656.516,0.049
777,656.236,0.048
778,656.026,0.028
779,655.992,0.083
780,655.848,0.083
781,655.349,0.034
782,655.304,0.069
783,655.262,0.053
784,655.246,0.039
785,655.201,0.019
786,655.068,0.042
787,654.748,0.056
788,654.352,0.041
789,654.124,0.063
790,654.058,0.037
791,653.774,0.046
792,653.578,0.03
793,653.5,0.055
794,653.345,0.054
795,653.093,0.022
796,652.995,0.036
797,652.965,0.034
798,652.959,0.058
799,652.868,0.053
800,652.738,0.208
801,651.955,0.04
802,651.953,0.059
803,651.839,0.095
804,651.804,0.045
805,651.719,0.099
806,651.637,0.034
807,651.529,0.287
808,651.492,0.046
809,651.35,0.057
810,651.328,0.028
811,651.25,0.04
812,650.963,0.031
813,650.945,0.032
814,650.688,0.031
815,650.649,0.036
816,650.603,0.063
817,650.58,0.029
818,650.3,0.017
819,650.1,0.069
820,650.08,0.083
821,649.933,0.042
822,649.584,0.034
823,649.562,0.049
824,649.41,0.027
825,649.371,0.028
826,649.067,0.077
827,649.044,0.027
828,648.678,0.238
829,648.657,0.118
830,648.609,0.081
831,648.338,0.045
832,648.317,0.055
833,647.867,0.075
834,647.647,0.031
835,647.605,0.202
836,647.579,0.053
837,647.527,0.031
838,647.065,0.071
839,647.053,0.039
840,647.016,0.039
841,646.773,0.032
842,646.615,0.045
843,646.578,0.056
844,646.355,0.144
845,646.298,0.048
846,646.194,0.073
847,646.13,0.032
848,646.108,0.046
849,646.008,0.032
850,646.006,0.016
851,645.705,0.07
852,645.579,0.029
853,645.577,0.082
854,645.49,0.034
855,645.379,0.029
856,645.192,0.049
857,645.085,0.061
858,644.936,0.046
859,644.838,0.045
860,644.782,0.212
861,644.652,0.037
862,644.615,0.025
863,644.571,0.039
864,644.516,0.083
865,644.274,0.027
866,644.212,0.033
867,643.796,0.043
868,643.725,0.025
869,643.512,0.043
870,643.16,0.041
871,643.113,0.131
872,642.978,0.045
873,642.828,0.134
874,642.777,0.025
875,642.752,0.021
876,642.507,0.028
877,642.431,0.024
878,642.387,0.064
879,642.21,0.079
880,641.955,0.035
881,641.745,0.033
882,641.744,0.031
883,641.603,0.03
884,641.516,0.042
885,641.27,0.029
886,641.25,0.041
887,641.122,0.032
888,641.118,0.034
889,641.059,0.042
890,641.028,0.058
891,640.889,0.048
892,640.69,0.111
893,640.573,0.045
894,640.501,0.042
895,640.341,0.032
896,640.198,0.036
897,640.174,0.027
898,639.616,0.024
899,639.525,0.077
900,639.518,0.112
901,639.472,0.028
902,639.396,0.038
903,639.328,0.047
904,639.191,0.081
905,639.183,0.028
906,639.155,0.032
907,639.105,0.027
908,638.988,0.023
909,638.905,0.04
910,638.9,0.03
911,638.606,0.034
912,638.36,0.052
913,638.192,0.034
914,638.165,0.051
915,638.057,0.025
916,637.915,0.031
917,637.899,0.567
918,637.893,0.069
919,637.663,0.035
920,637.332,0.028
921,637.226,0.067
922,637.221,0.039
923,637.219,0.034
924,637.15,0.067
925,637.012,0.038
926,637.0,0.044
927,636.984,0.037
928,636.8,0.031
929,636.632,0.093
930,636.405,0.076
931,636.346,0.065
932,636.331,0.029
933,636.244,0.03
934,636.013,0.032
935,635.776,0.058
936,635.689,0.049
937,635.652,0.073
938,635.531,0.048
939,635.523,0.036
940,635.452,0.061
941,635.439,0.025
942,635.241,0.054
943,635.122,0.16
944,635.015,0.041
945,634.793,0.026
946,634.534,0.031
947,634.31,0.025
948,634.24,0.094
949,634.224,0.04
950,634.183,0.038
951,634.173,0.032
952,634.083,0.067
953,634.066,0.026
954,634.062,0.02
955,634.005,0.067
956,633.997,0.027
957,633.957,0.037
958,633.83,0.102
959,633.546,0.045
960,633.508,0.043
961,633.472,0.043
962,633.411,0.039
963,633.317,0.083
964,633.195,0.035
965,633.175,0.03
966,633.069,0.031
967,632.993,0.057
968,632.704,0.037
969,632.653,0.064
970,632.416,0.031
971,632.387,0.038
972,632.321,0.041
973,632.168,0.026
974,632.072,0.023
975,631.761,0.037
976,631.63,0.032
977,631.564,0.047
978,631.51,0.023
979,631.379,0.034
980,631.305,0.045
981,631.195,0.051
982,631.04,0.043
983,631.012,0.016
984,630.908,0.018
985,630.876,0.045
986,630.826,0.031
987,630.699,0.095
988,630.56,0.037
989,630.39,0.033
990,630.368,0.028
991,630.094,0.026
992,629.984,0.043
993,629.802,0.031
994,629.76,0.024
995,629.7,0.041
996,629.344,0.054
997,629.115,0.032
998,629.073,0.042
999,628.92,0.037
1000,628.608,0.061
