rank,zdock_score,dockq
691,502.76,0.01
692,502.732,0.033
693,502.613,0.011
694,502.532,0.016
695,502.479,0.024
696,502.339,0.028
697,502.269,0.047
698,502.229,0.012
699,502.124,0.024
700,502.03,0.011
701,502.02,0.031
702,501.947,0.019
703,501.805,0.023
704,501.662,0.017
705,501.629,0.017
706,501.469,0.022
707,501.428,0.035
708,501.328,0.018
709,501.276,0.022
710,501.184,0.016
711,501.174,0.014
712,501.154,0.047
713,501.062,0.028
714,500.747,0.031
715,500.731,0.029
716,500.625,0.013
717,500.494,0.059
718,500.318,0.029
719,500.301,0.019
720,500.218,0.023
721,500.215,0.011
722,500.199,0.014
723,500.137,0.013
724,500.073,0.012
725,499.976,0.016
726,499.849,0.02
727,499.772,0.016
728,499.768,0.016
729,499.719,0.015
730,499.711,0.024
731,499.684,0.021
732,499.616,0.01
733,499.547,0.031
734,499.45,0.026
735,499.376,0.009
736,499.362,0.024
737,499.301,0.023
738,499.23,0.011
739,499.225,0.015
740,499.212,0.02
741,499.08,0.023
742,498.992,0.022
743,498.979,0.021
744,498.72,0.013
745,498.687,0.015
746,498.686,0.017
747,498.675,0.009
748,498.528,0.026
749,498.464,0.01
750,498.366,0.021
751,498.297,0.012
752,498.247,0.034
753,498.191,0.014
754,498.148,0.011
755,497.875,0.015
756,497.785,0.032
757,497.694,0.015
758,497.676,0.028
759,497.649,0.009
760,497.4,0.036
761,497.199,0.029
762,497.176,0.019
763,497.166,0.028
764,497.127,0.01
765,496.876,0.027
766,496.827,0.014
767,496.628,0.013
768,496.545,0.022
769,496.538,0.044
770,496.508,0.018
771,496.412,0.017
772,496.265,0.015
773,496.206,0.011
774,496.171,0.012
775,496.13,0.011
776,495.82,0.01
777,495.812,0.018
778,495.791,0.012
779,495.548,0.018
780,495.488,0.014
781,495.353,0.028
782,495.214,0.011
783,495.138,0.013
784,494.902,0.01
785,494.876,0.019
786,494.656,0.015
787,494.606,0.009
788,494.514,0.036
789,494.437,0.015
790,494.37,0.022
791,494.257,0.014
792,494.188,0.021
793,494.015,0.021
794,493.754,0.01
795,493.696,0.023
796,493.584,0.025
797,493.547,0.017
798,493.42,0.019
799,493.411,0.016
800,493.325,0.024
801,493.267,0.032
802,493.136,0.012
803,493.131,0.02
804,493.07,0.014
805,493.054,0.012
806,492.963,0.023
807,492.91,0.009
808,492.752,0.024
809,492.484,0.019
810,492.374,0.017
811,492.328,0.016
812,492.253,0.011
813,492.18,0.012
814,492.145,0.011
815,492.126,0.028
816,491.975,0.016
817,491.854,0.02
818,491.827,0.025
819,491.792,0.017
820,491.746,0.012
821,491.671,0.036
822,491.435,0.024
823,491.271,0.022
824,491.23,0.017
825,491.18,0.011
826,491.046,0.019
827,491.016,0.015
828,490.942,0.016
829,490.793,0.032
830,490.652,0.025
831,490.467,0.011
832,490.354,0.018
833,490.293,0.036
834,490.272,0.02
835,490.108,0.019
836,489.94,0.024
837,489.883,0.011
838,489.668,0.01
839,489.562,0.02
840,489.551,0.03
841,489.543,0.011
842,489.539,0.023
843,489.403,0.019
844,489.34,0.04
845,489.329,0.025
846,489.238,0.015
847,489.222,0.022
848,489.12,0.021
849,489.087,0.02
850,488.948,0.018
851,488.688,0.017
852,488.66,0.026
853,488.509,0.02
854,488.484,0.011
855,488.47,0.021
856,488.455,0.032
857,488.381,0.009
858,488.286,0.022
859,488.275,0.011
860,488.228,0.025
861,488.221,0.01
862,488.114,0.021
863,488.105,0.012
864,488.021,0.057
865,488.013,0.302
866,487.923,0.013
867,487.922,0.016
868,487.876,0.026
869,487.773,0.02
870,487.604,0.027
871,487.528,0.018
872,487.397,0.02
873,487.367,0.008
874,487.276,0.022
875,487.198,0.02
876,487.139,0.026
877,487.117,0.021
878,487.019,0.014
879,486.944,0.03
880,486.801,0.011
881,486.779,0.024
882,486.747,0.018
883,486.718,0.017
884,486.707,0.015
885,486.612,0.039
886,486.54,0.02
887,486.49,0.028
888,486.469,0.023
889,486.455,0.02
890,486.389,0.01
891,486.239,0.027
892,486.211,0.019
893,486.048,0.01
894,485.989,0.016
895,485.78,0.019
896,485.722,0.027
897,485.71,0.013
898,485.649,0.029
899,485.64,0.015
900,485.616,0.011
901,485.579,0.01
902,485.533,0.02
903,485.433,0.01
904,485.42,0.02
905,485.353,0.037
906,485.169,0.036
907,485.021,0.024
908,484.878,0.016
909,484.862,0.017
910,484.802,0.024
911,484.637,0.027
912,484.555,0.012
913,484.479,0.026
914,484.464,0.016
915,484.361,0.032
916,484.311,0.011
917,484.289,0.031
918,484.108,0.015
919,484.078,0.027
920,484.035,0.012
921,483.926,0.022
922,483.92,0.033
923,483.798,0.018
924,483.77,0.024
925,483.686,0.018
926,483.681,0.015
927,483.676,0.019
928,483.606,0.037
929,483.599,0.013
930,483.577,0.02
931,483.423,0.019
932,483.416,0.033
933,483.413,0.152
934,483.35,0.02
935,483.334,0.024
936,483.292,0.016
937,483.274,0.013
938,483.065,0.028
939,482.884,0.026
940,482.752,0.019
941,482.727,0.016
942,482.701,0.02
943,482.696,0.016
944,482.612,0.021
945,482.562,0.022
946,482.559,0.064
947,482.512,0.012
