rank,zdock_score,dockq
619,894.526,0.043
620,894.446,0.053
621,894.184,0.044
622,894.113,0.047
623,893.759,0.043
624,893.704,0.062
625,893.409,0.065
626,893.067,0.048
627,892.941,0.041
628,892.541,0.07
629,892.422,0.047
630,892.408,0.075
631,892.05,0.036
632,892.027,0.063
633,891.944,0.043
634,891.729,0.064
635,891.546,0.048
636,891.544,0.049
637,891.52,0.028
638,891.507,0.045
639,891.38,0.062
640,891.114,0.052
641,890.946,0.044
642,890.827,0.076
643,890.718,0.07
644,890.616,0.062
645,890.34,0.03
646,890.317,0.043
647,889.883,0.065
648,889.854,0.092
649,889.774,0.066
650,889.513,0.063
651,889.497,0.039
652,889.183,0.098
653,889.041,0.055
654,888.994,0.048
655,888.845,0.033
656,887.584,0.062
657,887.581,0.041
658,887.576,0.032
659,887.545,0.06
660,887.458,0.045
661,887.423,0.088
662,887.14,0.039
663,887.121,0.061
664,886.87,0.485
665,886.784,0.047
666,886.282,0.057
667,886.088,0.059
668,885.874,0.035
669,885.68,0.081
670,885.604,0.067
671,885.482,0.05
672,885.286,0.035
673,885.104,0.037
674,885.081,0.045
675,884.84,0.043
676,884.693,0.034
677,884.595,0.076
678,884.465,0.062
679,884.449,0.036
680,884.352,0.228
681,884.09,0.067
682,884.057,0.041
683,883.94,0.052
684,883.696,0.03
685,883.63,0.067
686,883.413,0.048
687,883.348,0.102
688,882.897,0.064
689,882.887,0.072
690,882.823,0.152
691,882.791,0.086
692,882.709,0.066
693,882.699,0.058
694,882.637,0.047
695,882.253,0.047
696,881.28,0.024
697,881.247,0.072
698,881.202,0.039
699,881.165,0.045
700,880.785,0.05
701,880.084,0.048
702,880.072,0.065
703,879.925,0.044
704,879.915,0.042
705,879.836,0.047
706,879.771,0.04
707,879.654,0.044
708,879.654,0.063
709,879.633,0.117
710,879.408,0.04
711,879.148,0.047
712,878.784,0.129
713,878.772,0.027
714,878.404,0.039
715,878.373,0.076
716,878.37,0.033
717,877.811,0.056
718,877.518,0.058
719,877.5,0.036
720,876.221,0.045
721,875.949,0.064
722,875.863,0.075
723,875.861,0.051
724,875.757,0.024
725,875.33,0.065
726,875.288,0.033
727,875.262,0.04
728,875.11,0.041
729,875.046,0.05
730,875.032,0.053
731,874.831,0.053
732,874.048,0.057
733,873.954,0.174
734,873.757,0.052
735,873.423,0.04
736,873.268,0.045
737,873.172,0.026
738,872.599,0.078
739,872.576,0.058
740,871.615,0.036
741,871.595,0.044
742,871.533,0.071
743,871.279,0.077
744,871.091,0.064
745,870.831,0.045
746,870.514,0.064
747,870.487,0.041
748,870.273,0.036
749,869.904,0.042
750,869.416,0.081
751,868.55,0.046
752,868.508,0.078
753,868.466,0.054
754,868.242,0.071
755,868.211,0.095
756,867.717,0.124
757,867.59,0.055
758,867.526,0.078
759,867.515,0.08
760,867.459,0.042
761,867.078,0.049
762,867.027,0.039
763,866.888,0.037
764,866.777,0.052
765,866.634,0.03
766,866.545,0.043
767,866.44,0.043
768,866.249,0.042
769,866.144,0.145
770,864.99,0.063
771,864.646,0.059
772,864.43,0.067
773,864.333,0.059
774,864.32,0.052
775,864.201,0.032
776,863.758,0.047
777,863.737,0.049
778,863.485,0.128
779,863.108,0.043
780,863.028,0.049
781,862.858,0.049
782,862.536,0.065
783,862.365,0.089
784,862.064,0.049
785,861.5,0.042
786,861.317,0.05
787,861.306,0.038
788,861.223,0.045
789,861.145,0.08
790,861.024,0.052
791,860.969,0.062
792,860.954,0.043
793,860.851,0.077
794,860.679,0.034
795,860.619,0.133
796,860.579,0.045
797,860.473,0.046
798,859.588,0.055
799,859.471,0.034
800,858.979,0.033
801,858.931,0.032
802,858.681,0.068
803,858.617,0.041
804,858.47,0.139
805,858.456,0.05
806,858.207,0.039
807,858.194,0.081
808,858.032,0.067
809,857.803,0.044
810,857.763,0.048
811,857.323,0.101
812,857.224,0.048
813,857.123,0.046
814,856.846,0.049
815,855.871,0.054
816,855.829,0.041
817,855.816,0.035
818,855.713,0.056
819,855.432,0.037
820,855.366,0.05
821,855.36,0.049
822,854.659,0.02
823,854.551,0.065
824,854.535,0.043
825,854.522,0.057
826,854.351,0.034
827,854.032,0.057
828,853.915,0.02
829,853.847,0.075
830,853.547,0.047
831,853.412,0.048
832,853.323,0.046
833,853.296,0.038
834,852.799,0.026
835,852.539,0.031
836,852.043,0.044
837,851.893,0.059
838,851.575,0.041
839,851.467,0.046
840,851.187,0.089
841,851.174,0.045
842,850.571,0.055
843,850.534,0.064
844,850.487,0.031
845,850.34,0.057
846,850.263,0.027
847,850.173,0.044
848,850.019,0.045
849,849.999,0.073
850,849.327,0.049
851,849.248,0.061
852,849.038,0.059
853,848.802,0.085
854,848.525,0.041
855,848.523,0.058
856,848.514,0.048
857,848.41,0.049
858,848.391,0.048
859,848.07,0.033
860,847.826,0.044
861,847.778,0.047
862,847.656,0.061
863,847.63,0.05
864,847.55,0.031
865,847.48,0.042
866,847.288,0.122
867,847.274,0.046
868,846.978,0.058
869,846.812,0.068
870,846.706,0.048
871,846.698,0.059
872,846.689,0.044
873,846.551,0.047
874,846.428,0.055
875,846.348,0.05
876,846.305,0.057
877,846.253,0.118
878,846.118,0.054
879,845.659,0.046
880,845.659,0.062
881,845.568,0.044
882,845.553,0.055
883,845.42,0.05
884,844.636,0.061
885,844.331,0.066
886,844.055,0.063
887,844.014,0.054
888,843.718,0.036
889,843.526,0.048
890,843.46,0.067
891,843.335,0.078
892,843.3,0.08
893,842.812,0.051
894,842.75,0.058
895,842.643,0.057
896,842.284,0.127
897,842.018,0.057
898,841.874,0.061
899,841.615,0.069
900,841.428,0.068
901,841.042,0.058
902,840.845,0.05
903,840.674,0.043
904,840.669,0.036
905,840.514,0.052
906,840.433,0.068
907,840.129,0.046
908,840.105,0.044
909,840.042,0.058
910,839.856,0.031
911,839.811,0.043
912,839.78,0.063
913,839.599,0.072
914,839.552,0.045
915,839.484,0.072
916,839.005,0.043
917,838.834,0.043
918,838.739,0.047
919,838.652,0.037
920,838.241,0.054
921,837.676,0.056
