rank,zdock_score,dockq
847,481.405,0.065
848,481.137,0.032
849,481.008,0.046
850,480.982,0.086
851,480.91,0.036
852,480.893,0.081
853,480.592,0.024
854,480.499,0.07
855,480.483,0.044
856,480.387,0.05
857,479.968,0.052
858,479.914,0.06
859,479.694,0.095
860,479.662,0.06
861,479.621,0.068
862,479.611,0.048
863,479.501,0.077
864,479.461,0.057
865,479.408,0.05
866,479.292,0.163
867,479.275,0.052
868,479.07,0.05
869,479.014,0.066
870,479.008,0.028
871,478.927,0.053
872,478.884,0.041
873,478.837,0.044
874,478.751,0.04
875,478.702,0.055
876,478.51,0.056
877,478.482,0.04
878,478.479,0.051
879,478.375,0.032
880,478.346,0.074
881,478.3,0.072
882,478.174,0.043
883,478.045,0.043
884,477.974,0.024
885,477.877,0.092
886,477.828,0.068
887,477.715,0.033
888,477.685,0.051
889,477.659,0.047
890,477.588,0.057
891,477.503,0.066
892,477.38,0.045
893,477.251,0.038
894,477.213,0.028
895,477.103,0.03
896,476.973,0.064
897,476.59,0.049
898,476.588,0.032
899,476.507,0.044
900,476.474,0.037
901,476.298,0.078
902,476.055,0.043
903,475.777,0.054
904,475.685,0.053
905,475.531,0.031
906,475.526,0.042
907,475.457,0.044
908,475.358,0.068
909,474.392,0.041
910,474.369,0.154
911,474.266,0.06
912,473.971,0.035
913,473.952,0.066
914,473.91,0.043
915,473.872,0.041
916,473.806,0.029
917,473.785,0.024
918,473.757,0.03
919,473.716,0.037
920,473.544,0.118
921,473.366,0.049
922,473.236,0.047
923,473.131,0.077
924,473.035,0.065
925,472.987,0.123
926,472.951,0.031
927,472.878,0.193
928,472.842,0.053
929,472.777,0.071
930,472.564,0.084
931,472.37,0.042
932,472.34,0.046
933,472.263,0.069
934,472.038,0.024
935,471.935,0.057
936,471.856,0.049
937,471.842,0.066
938,471.77,0.046
939,471.619,0.041
940,471.44,0.035
941,471.398,0.043
942,471.388,0.073
943,471.265,0.039
944,471.084,0.032
945,471.012,0.022
946,470.985,0.101
947,470.825,0.044
948,470.759,0.044
949,470.616,0.035
950,470.529,0.048
951,470.437,0.058
952,470.435,0.057
953,469.929,0.037
954,469.784,0.036
955,469.727,0.051
956,469.716,0.113
957,469.648,0.03
958,469.533,0.025
959,469.526,0.038
960,469.337,0.073
961,469.294,0.03
962,469.188,0.047
963,468.569,0.044
964,468.429,0.039
965,468.355,0.044
966,468.161,0.06
967,467.959,0.031
968,467.923,0.042
969,467.897,0.025
970,467.708,0.031
971,467.687,0.071
972,467.644,0.087
973,467.633,0.04
974,467.404,0.04
975,467.35,0.106
976,467.279,0.05
977,467.239,0.067
978,466.961,0.034
979,466.874,0.055
980,466.805,0.038
981,466.791,0.049
982,466.718,0.07
983,466.654,0.074
984,466.616,0.037
985,466.611,0.043
986,466.319,0.043
987,466.199,0.061
988,466.152,0.03
989,466.0,0.068
990,465.917,0.057
991,465.819,0.05
992,465.791,0.039
993,465.785,0.029
994,465.635,0.033
995,465.562,0.046
996,465.261,0.071
997,465.126,0.043
998,465.079,0.049
999,465.075,0.037
1000,464.622,0.054
